reference_path	swift_target	status	notes
.reference/src/commands/resume/index.ts	Sources/SwiftCodeCommands/resume/index.swift	rewrite	port command to Swift
.reference/src/commands/resume/resume.tsx	Sources/SwiftCodeCommands/resume/resume.swift	rewrite	port command to Swift
.reference/src/commands/review.ts	Sources/SwiftCodeCommands/review.ts/review.swift	rewrite	port command to Swift
.reference/src/commands/review/UltrareviewOverageDialog.tsx	Sources/SwiftCodeCommands/review/UltrareviewOverageDialog.swift	rewrite	port command to Swift
.reference/src/commands/review/reviewRemote.ts	Sources/SwiftCodeCommands/review/reviewRemote.swift	rewrite	port command to Swift
.reference/src/commands/review/ultrareviewCommand.tsx	Sources/SwiftCodeCommands/review/ultrareviewCommand.swift	rewrite	port command to Swift
.reference/src/commands/review/ultrareviewEnabled.ts	Sources/SwiftCodeCommands/review/ultrareviewEnabled.swift	rewrite	port command to Swift
.reference/src/commands/rewind/index.ts	Sources/SwiftCodeCommands/rewind/index.swift	rewrite	port command to Swift
.reference/src/commands/rewind/rewind.ts	Sources/SwiftCodeCommands/rewind/rewind.swift	rewrite	port command to Swift
.reference/src/commands/sandbox-toggle/index.ts	Sources/SwiftCodeCommands/sandbox-toggle/index.swift	rewrite	port command to Swift
.reference/src/commands/sandbox-toggle/sandbox-toggle.tsx	Sources/SwiftCodeCommands/sandbox-toggle/sandbox-toggle.swift	rewrite	port command to Swift
.reference/src/commands/security-review.ts	Sources/SwiftCodeCommands/security-review.ts/security-review.swift	rewrite	port command to Swift
.reference/src/commands/session/index.ts	Sources/SwiftCodeCommands/session/index.swift	rewrite	port command to Swift
.reference/src/commands/session/session.tsx	Sources/SwiftCodeCommands/session/session.swift	rewrite	port command to Swift
.reference/src/commands/share/index.js	Sources/SwiftCodeCommands/share/index.js.swift	rewrite	port command to Swift
.reference/src/commands/skills/index.ts	Sources/SwiftCodeCommands/skills/index.swift	rewrite	port command to Swift
.reference/src/commands/skills/skills.tsx	Sources/SwiftCodeCommands/skills/skills.swift	rewrite	port command to Swift
.reference/src/commands/stats/index.ts	Sources/SwiftCodeCommands/stats/index.swift	rewrite	port command to Swift
.reference/src/commands/stats/stats.tsx	Sources/SwiftCodeCommands/stats/stats.swift	rewrite	port command to Swift
.reference/src/commands/status/index.ts	Sources/SwiftCodeCommands/status/index.swift	rewrite	port command to Swift
.reference/src/commands/status/status.tsx	Sources/SwiftCodeCommands/status/status.swift	rewrite	port command to Swift
.reference/src/commands/statusline.tsx	Sources/SwiftCodeCommands/statusline.tsx/statusline.swift	rewrite	port command to Swift
.reference/src/commands/stickers/index.ts	Sources/SwiftCodeCommands/stickers/index.swift	rewrite	port command to Swift
.reference/src/commands/stickers/stickers.ts	Sources/SwiftCodeCommands/stickers/stickers.swift	rewrite	port command to Swift
.reference/src/commands/summary/index.js	Sources/SwiftCodeCommands/summary/index.js.swift	rewrite	port command to Swift
.reference/src/commands/tag/index.ts	Sources/SwiftCodeCommands/tag/index.swift	rewrite	port command to Swift
.reference/src/commands/tag/tag.tsx	Sources/SwiftCodeCommands/tag/tag.swift	rewrite	port command to Swift
.reference/src/commands/tasks/index.ts	Sources/SwiftCodeCommands/tasks/index.swift	rewrite	port command to Swift
.reference/src/commands/tasks/tasks.tsx	Sources/SwiftCodeCommands/tasks/tasks.swift	rewrite	port command to Swift
.reference/src/commands/teleport/index.js	Sources/SwiftCodeCommands/teleport/index.js.swift	rewrite	port command to Swift
.reference/src/commands/terminalSetup/index.ts	Sources/SwiftCodeCommands/terminalSetup/index.swift	rewrite	port command to Swift
.reference/src/commands/terminalSetup/terminalSetup.tsx	Sources/SwiftCodeCommands/terminalSetup/terminalSetup.swift	rewrite	port command to Swift
.reference/src/commands/theme/index.ts	Sources/SwiftCodeCommands/theme/index.swift	rewrite	port command to Swift
.reference/src/commands/theme/theme.tsx	Sources/SwiftCodeCommands/theme/theme.swift	rewrite	port command to Swift
.reference/src/commands/thinkback-play/index.ts	Sources/SwiftCodeCommands/thinkback-play/index.swift	rewrite	port command to Swift
.reference/src/commands/thinkback-play/thinkback-play.ts	Sources/SwiftCodeCommands/thinkback-play/thinkback-play.swift	rewrite	port command to Swift
.reference/src/commands/thinkback/index.ts	Sources/SwiftCodeCommands/thinkback/index.swift	rewrite	port command to Swift
.reference/src/commands/thinkback/thinkback.tsx	Sources/SwiftCodeCommands/thinkback/thinkback.swift	rewrite	port command to Swift
.reference/src/commands/ultraplan.tsx	Sources/SwiftCodeCommands/ultraplan.tsx/ultraplan.swift	rewrite	port command to Swift
.reference/src/commands/upgrade/index.ts	Sources/SwiftCodeCommands/upgrade/index.swift	rewrite	port command to Swift
.reference/src/commands/upgrade/upgrade.tsx	Sources/SwiftCodeCommands/upgrade/upgrade.swift	rewrite	port command to Swift
.reference/src/commands/usage/index.ts	Sources/SwiftCodeCommands/usage/index.swift	rewrite	port command to Swift
.reference/src/commands/usage/usage.tsx	Sources/SwiftCodeCommands/usage/usage.swift	rewrite	port command to Swift
.reference/src/commands/version.ts	Sources/SwiftCodeCommands/version.ts/version.swift	rewrite	port command to Swift
.reference/src/commands/vim/index.ts	Sources/SwiftCodeCommands/vim/index.swift	rewrite	port command to Swift
.reference/src/commands/vim/vim.ts	Sources/SwiftCodeCommands/vim/vim.swift	rewrite	port command to Swift
.reference/src/commands/voice/index.ts	Sources/SwiftCodeCommands/voice/index.swift	rewrite	port command to Swift
.reference/src/commands/voice/voice.ts	Sources/SwiftCodeCommands/voice/voice.swift	rewrite	port command to Swift
.reference/src/components/AgentProgressLine.tsx	Sources/SwiftCodeTerminalUI/AgentProgressLine.swift	rewrite	port terminal UI component
.reference/src/components/App.tsx	Sources/SwiftCodeTerminalUI/App.swift	rewrite	port terminal UI component
.reference/src/components/ApproveApiKey.tsx	Sources/SwiftCodeTerminalUI/ApproveApiKey.swift	rewrite	port terminal UI component
.reference/src/components/AutoModeOptInDialog.tsx	Sources/SwiftCodeTerminalUI/AutoModeOptInDialog.swift	rewrite	port terminal UI component
.reference/src/components/AutoUpdater.tsx	Sources/SwiftCodeTerminalUI/AutoUpdater.swift	rewrite	port terminal UI component
.reference/src/components/AutoUpdaterWrapper.tsx	Sources/SwiftCodeTerminalUI/AutoUpdaterWrapper.swift	rewrite	port terminal UI component
.reference/src/components/AwsAuthStatusBox.tsx	Sources/SwiftCodeTerminalUI/AwsAuthStatusBox.swift	rewrite	port terminal UI component
.reference/src/components/BaseTextInput.tsx	Sources/SwiftCodeTerminalUI/BaseTextInput.swift	rewrite	port terminal UI component
.reference/src/components/BashModeProgress.tsx	Sources/SwiftCodeTerminalUI/BashModeProgress.swift	rewrite	port terminal UI component
.reference/src/components/BridgeDialog.tsx	Sources/SwiftCodeTerminalUI/BridgeDialog.swift	rewrite	port terminal UI component
.reference/src/components/BypassPermissionsModeDialog.tsx	Sources/SwiftCodeTerminalUI/BypassPermissionsModeDialog.swift	rewrite	port terminal UI component
.reference/src/components/ChannelDowngradeDialog.tsx	Sources/SwiftCodeTerminalUI/ChannelDowngradeDialog.swift	rewrite	port terminal UI component
.reference/src/components/ClaudeCodeHint/PluginHintMenu.tsx	Sources/SwiftCodeTerminalUI/ClaudeCodeHint/PluginHintMenu.swift	rewrite	port terminal UI component
.reference/src/components/ClaudeInChromeOnboarding.tsx	Sources/SwiftCodeTerminalUI/ClaudeInChromeOnboarding.swift	rewrite	port terminal UI component
.reference/src/components/ClaudeMdExternalIncludesDialog.tsx	Sources/SwiftCodeTerminalUI/ClaudeMdExternalIncludesDialog.swift	rewrite	port terminal UI component
.reference/src/components/ClickableImageRef.tsx	Sources/SwiftCodeTerminalUI/ClickableImageRef.swift	rewrite	port terminal UI component
.reference/src/components/CompactSummary.tsx	Sources/SwiftCodeTerminalUI/CompactSummary.swift	rewrite	port terminal UI component
.reference/src/components/ConfigurableShortcutHint.tsx	Sources/SwiftCodeTerminalUI/ConfigurableShortcutHint.swift	rewrite	port terminal UI component
.reference/src/components/ConsoleOAuthFlow.tsx	Sources/SwiftCodeTerminalUI/ConsoleOAuthFlow.swift	rewrite	port terminal UI component
.reference/src/components/ContextSuggestions.tsx	Sources/SwiftCodeTerminalUI/ContextSuggestions.swift	rewrite	port terminal UI component
.reference/src/components/ContextVisualization.tsx	Sources/SwiftCodeTerminalUI/ContextVisualization.swift	rewrite	port terminal UI component
.reference/src/components/CoordinatorAgentStatus.tsx	Sources/SwiftCodeTerminalUI/CoordinatorAgentStatus.swift	rewrite	port terminal UI component
.reference/src/components/CostThresholdDialog.tsx	Sources/SwiftCodeTerminalUI/CostThresholdDialog.swift	rewrite	port terminal UI component
.reference/src/components/CtrlOToExpand.tsx	Sources/SwiftCodeTerminalUI/CtrlOToExpand.swift	rewrite	port terminal UI component
.reference/src/components/CustomSelect/SelectMulti.tsx	Sources/SwiftCodeTerminalUI/CustomSelect/SelectMulti.swift	rewrite	port terminal UI component
.reference/src/components/CustomSelect/index.ts	Sources/SwiftCodeTerminalUI/CustomSelect/index.swift	rewrite	port terminal UI component
.reference/src/components/CustomSelect/option-map.ts	Sources/SwiftCodeTerminalUI/CustomSelect/option-map.swift	rewrite	port terminal UI component
.reference/src/components/CustomSelect/select-input-option.tsx	Sources/SwiftCodeTerminalUI/CustomSelect/select-input-option.swift	rewrite	port terminal UI component
.reference/src/components/CustomSelect/select-option.tsx	Sources/SwiftCodeTerminalUI/CustomSelect/select-option.swift	rewrite	port terminal UI component
.reference/src/components/CustomSelect/select.tsx	Sources/SwiftCodeTerminalUI/CustomSelect/select.swift	rewrite	port terminal UI component
.reference/src/components/CustomSelect/use-multi-select-state.ts	Sources/SwiftCodeTerminalUI/CustomSelect/use-multi-select-state.swift	rewrite	port terminal UI component
.reference/src/components/CustomSelect/use-select-input.ts	Sources/SwiftCodeTerminalUI/CustomSelect/use-select-input.swift	rewrite	port terminal UI component
.reference/src/components/CustomSelect/use-select-navigation.ts	Sources/SwiftCodeTerminalUI/CustomSelect/use-select-navigation.swift	rewrite	port terminal UI component
.reference/src/components/CustomSelect/use-select-state.ts	Sources/SwiftCodeTerminalUI/CustomSelect/use-select-state.swift	rewrite	port terminal UI component
.reference/src/components/DesktopHandoff.tsx	Sources/SwiftCodeTerminalUI/DesktopHandoff.swift	rewrite	port terminal UI component
.reference/src/components/DesktopUpsell/DesktopUpsellStartup.tsx	Sources/SwiftCodeTerminalUI/DesktopUpsell/DesktopUpsellStartup.swift	rewrite	port terminal UI component
.reference/src/components/DevBar.tsx	Sources/SwiftCodeTerminalUI/DevBar.swift	rewrite	port terminal UI component
.reference/src/components/DevChannelsDialog.tsx	Sources/SwiftCodeTerminalUI/DevChannelsDialog.swift	rewrite	port terminal UI component
.reference/src/components/DiagnosticsDisplay.tsx	Sources/SwiftCodeTerminalUI/DiagnosticsDisplay.swift	rewrite	port terminal UI component
.reference/src/components/EffortCallout.tsx	Sources/SwiftCodeTerminalUI/EffortCallout.swift	rewrite	port terminal UI component
.reference/src/components/EffortIndicator.ts	Sources/SwiftCodeTerminalUI/EffortIndicator.swift	rewrite	port terminal UI component
.reference/src/components/ExitFlow.tsx	Sources/SwiftCodeTerminalUI/ExitFlow.swift	rewrite	port terminal UI component
.reference/src/components/ExportDialog.tsx	Sources/SwiftCodeTerminalUI/ExportDialog.swift	rewrite	port terminal UI component
.reference/src/components/FallbackToolUseErrorMessage.tsx	Sources/SwiftCodeTerminalUI/FallbackToolUseErrorMessage.swift	rewrite	port terminal UI component
.reference/src/components/FallbackToolUseRejectedMessage.tsx	Sources/SwiftCodeTerminalUI/FallbackToolUseRejectedMessage.swift	rewrite	port terminal UI component
.reference/src/components/FastIcon.tsx	Sources/SwiftCodeTerminalUI/FastIcon.swift	rewrite	port terminal UI component
.reference/src/components/Feedback.tsx	Sources/SwiftCodeTerminalUI/Feedback.swift	rewrite	port terminal UI component
.reference/src/components/FeedbackSurvey/FeedbackSurvey.tsx	Sources/SwiftCodeTerminalUI/FeedbackSurvey/FeedbackSurvey.swift	rewrite	port terminal UI component
.reference/src/components/FeedbackSurvey/FeedbackSurveyView.tsx	Sources/SwiftCodeTerminalUI/FeedbackSurvey/FeedbackSurveyView.swift	rewrite	port terminal UI component
.reference/src/components/FeedbackSurvey/TranscriptSharePrompt.tsx	Sources/SwiftCodeTerminalUI/FeedbackSurvey/TranscriptSharePrompt.swift	rewrite	port terminal UI component
.reference/src/components/FeedbackSurvey/submitTranscriptShare.ts	Sources/SwiftCodeTerminalUI/FeedbackSurvey/submitTranscriptShare.swift	rewrite	port terminal UI component
.reference/src/components/FeedbackSurvey/useDebouncedDigitInput.ts	Sources/SwiftCodeTerminalUI/FeedbackSurvey/useDebouncedDigitInput.swift	rewrite	port terminal UI component
.reference/src/components/FeedbackSurvey/useFeedbackSurvey.tsx	Sources/SwiftCodeTerminalUI/FeedbackSurvey/useFeedbackSurvey.swift	rewrite	port terminal UI component
.reference/src/components/FeedbackSurvey/useMemorySurvey.tsx	Sources/SwiftCodeTerminalUI/FeedbackSurvey/useMemorySurvey.swift	rewrite	port terminal UI component
.reference/src/components/FeedbackSurvey/usePostCompactSurvey.tsx	Sources/SwiftCodeTerminalUI/FeedbackSurvey/usePostCompactSurvey.swift	rewrite	port terminal UI component
.reference/src/components/FeedbackSurvey/useSurveyState.tsx	Sources/SwiftCodeTerminalUI/FeedbackSurvey/useSurveyState.swift	rewrite	port terminal UI component
.reference/src/components/FileEditToolDiff.tsx	Sources/SwiftCodeTerminalUI/FileEditToolDiff.swift	rewrite	port terminal UI component
.reference/src/components/FileEditToolUpdatedMessage.tsx	Sources/SwiftCodeTerminalUI/FileEditToolUpdatedMessage.swift	rewrite	port terminal UI component
.reference/src/components/FileEditToolUseRejectedMessage.tsx	Sources/SwiftCodeTerminalUI/FileEditToolUseRejectedMessage.swift	rewrite	port terminal UI component
.reference/src/components/FilePathLink.tsx	Sources/SwiftCodeTerminalUI/FilePathLink.swift	rewrite	port terminal UI component
.reference/src/components/FullscreenLayout.tsx	Sources/SwiftCodeTerminalUI/FullscreenLayout.swift	rewrite	port terminal UI component
.reference/src/components/GlobalSearchDialog.tsx	Sources/SwiftCodeTerminalUI/GlobalSearchDialog.swift	rewrite	port terminal UI component
.reference/src/components/HelpV2/Commands.tsx	Sources/SwiftCodeTerminalUI/HelpV2/Commands.swift	rewrite	port terminal UI component
.reference/src/components/HelpV2/General.tsx	Sources/SwiftCodeTerminalUI/HelpV2/General.swift	rewrite	port terminal UI component
.reference/src/components/HelpV2/HelpV2.tsx	Sources/SwiftCodeTerminalUI/HelpV2/HelpV2.swift	rewrite	port terminal UI component
.reference/src/components/HighlightedCode.tsx	Sources/SwiftCodeTerminalUI/HighlightedCode.swift	rewrite	port terminal UI component
.reference/src/components/HighlightedCode/Fallback.tsx	Sources/SwiftCodeTerminalUI/HighlightedCode/Fallback.swift	rewrite	port terminal UI component
.reference/src/components/HistorySearchDialog.tsx	Sources/SwiftCodeTerminalUI/HistorySearchDialog.swift	rewrite	port terminal UI component
.reference/src/components/IdeAutoConnectDialog.tsx	Sources/SwiftCodeTerminalUI/IdeAutoConnectDialog.swift	rewrite	port terminal UI component
.reference/src/components/IdeOnboardingDialog.tsx	Sources/SwiftCodeTerminalUI/IdeOnboardingDialog.swift	rewrite	port terminal UI component
